skip_id,window_minutes,observed_at,underlying,instrument_id,instrument_class,gate_snapshot_id,gate_features_json,ComparableOpportunityScore,side,veto_reason,why_not_traded,setup_type,expected_value_r,expected_value_status,observed_elasticity_status,strategy_version,score_version,parameter_profile,source,future_bid,future_ask,mfe_points,mae_points,would_have_hit_target,would_have_hit_stop,forward_r_multiple,status,reason,evidence_profile
202608251101_2_BANKNIFTY_CE,30,2026-08-25T11:31:42.498432+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 48.676179858641994, ""execution_quality_min"": 96.81444119989385, ""expected_required_ratio_min"": 1.9177949852041993, ""final_confidence_min"": 85.61548393112004, ""iv_crush_max"": 29.5, ""market_hostility_max"": 24.384121399030768, ""min_5depth_lots_each_side"": 32.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.31855588001061547, ""trade_quality_min"": 51.67798254121442}",48.676179858641994,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -9.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -9.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,158.9,159.4,0.0,-29.450000000000017,False,True,-1.1780000000000006,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251101_3_FINNIFTY_PE,30,2026-08-25T11:31:42.498432+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 5.643550160111106, ""excellent_score_min"": 44.278301343462054, ""execution_quality_min"": 91.78457325422177, ""expected_required_ratio_min"": 1.6132172758119212, ""final_confidence_min"": 81.1760439896206, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.121791155946138, ""min_5depth_lots_each_side"": 12.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.8215426745778236, ""trade_quality_min"": 29.43170488534641}",44.278301343462054,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,55.4,56.2,0.625,0.0,False,False,0.057051574623459604,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251101_4_FINNIFTY_CE,30,2026-08-25T11:31:42.498432+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 42.775857407589896, ""execution_quality_min"": 89.18918918918925, ""expected_required_ratio_min"": 1.6132172758119212, ""final_confidence_min"": 78.51000596861435, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.121791155946138, ""min_5depth_lots_each_side"": 14.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.0810810810810754, ""trade_quality_min"": 29.43170488534641}",42.775857407589896,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,46.15,46.75,0.0,-4.725000000000001,False,False,-0.4643734643734645,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251101_5_FINNIFTY_PE,30,2026-08-25T11:31:42.498432+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 5.643550160111106, ""excellent_score_min"": 41.81290543166462, ""execution_quality_min"": 87.78625954198456, ""expected_required_ratio_min"": 1.6132172758119212, ""final_confidence_min"": 78.51955544000207, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.121791155946138, ""min_5depth_lots_each_side"": 16.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.221374045801544, ""trade_quality_min"": 29.43170488534641}",41.81290543166462,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 29.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 29.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,33.0,33.4,0.25,0.0,False,False,0.038167938931297704,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251126_1_BANKNIFTY_PE,5,2026-08-25T11:31:42.498432+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 5.109614812314501, ""excellent_score_min"": 47.06926136726849, ""execution_quality_min"": 97.1446053436672, ""expected_required_ratio_min"": 1.6705244052150106, ""final_confidence_min"": 84.8313494971699, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.967050674458786, ""min_5depth_lots_each_side"": 12.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2855394656332811, ""trade_quality_min"": 41.88302425107575}",47.06926136726849,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 5.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,109.3,109.6,0.0,-13.275000000000006,False,False,-0.5415052008974099,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251126_2_BANKNIFTY_CE,5,2026-08-25T11:31:42.498432+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 46.197085313139745, ""execution_quality_min"": 97.46163609091965, ""expected_required_ratio_min"": 1.6705244052150106, ""final_confidence_min"": 83.29846505347555, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.967050674458786, ""min_5depth_lots_each_side"": 17.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2538363909080341, ""trade_quality_min"": 41.88302425107575}",46.197085313139745,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -5.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,230.65,231.35,13.974999999999994,0.0,False,False,0.5589999999999997,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251126_3_MIDCPNIFTY_CE,5,2026-08-25T11:31:42.498432+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 43.90186181991423, ""execution_quality_min"": 91.15044247787614, ""expected_required_ratio_min"": 1.4797884646577042, ""final_confidence_min"": 77.75411524506538, ""iv_crush_max"": 29.5, ""market_hostility_max"": 20.5038079583358, ""min_5depth_lots_each_side"": 24.0, ""min_top_book_lots"": 6.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.8849557522123862, ""trade_quality_min"": 22.0433436532409}",43.90186181991423,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.48 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 50.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.48 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 50.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,45.0,45.25,0.0,-0.20000000000000284,False,False,-0.022123893805310046,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251126_4_FINNIFTY_PE,5,2026-08-25T11:31:42.498432+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 42.38419264193463, ""execution_quality_min"": 88.4559884559885, ""expected_required_ratio_min"": 1.3968511111509254, ""final_confidence_min"": 73.7317024965777, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.379362425639464, ""min_5depth_lots_each_side"": 14.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.15440115440115, ""trade_quality_min"": 14.27385892115381}",42.38419264193463,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.40 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.40 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,33.0,33.4,0.0,-1.6500000000000057,False,False,-0.23809523809523886,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251126_5_FINNIFTY_PE,5,2026-08-25T11:31:42.498432+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 40.80819089465214, ""execution_quality_min"": 87.0633893919793, ""expected_required_ratio_min"": 1.3968511111509254, ""final_confidence_min"": 72.06058361976667, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.379362425639464, ""min_5depth_lots_each_side"": 13.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.2936610608020698, ""trade_quality_min"": 14.27385892115381}",40.80819089465214,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.40 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 50.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.40 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 50.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,55.4,56.2,0.0,-2.575000000000003,False,False,-0.22207848210435555,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251116_1_MIDCPNIFTY_CE,15,2026-08-25T11:32:18.566381+05:30,MIDCPNIFTY,MIDCPNIFTY,NSE_INDEX,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 2.0704351274865664, ""excellent_score_min"": 45.24940244488061, ""execution_quality_min"": 94.1118743866535, ""expected_required_ratio_min"": 1.4658437899202124, ""final_confidence_min"": 78.9457004042594, ""iv_crush_max"": 29.5, ""market_hostility_max"": 20.34983987445341, ""min_5depth_lots_each_side"": 20.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.5888125613346501, ""trade_quality_min"": 23.78378378378804}",45.24940244488061,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.47 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 50.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.47 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 50.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,45.25,45.5,0.0,-5.700000000000003,False,False,-0.5593719332679099,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251116_2_FINNIFTY_CE,15,2026-08-25T11:32:18.566381+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 1.669535382854171, ""excellent_score_min"": 43.04891905157071, ""execution_quality_min"": 91.99466310873923, ""expected_required_ratio_min"": 1.465384445987168, ""final_confidence_min"": 75.52532208232066, ""iv_crush_max"": 29.5, ""market_hostility_max"": 21.87194430457651, ""min_5depth_lots_each_side"": 6.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.8005336891260765, ""trade_quality_min"": 12.582972582975056}",43.04891905157071,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.7 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.47 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.7 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.47 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,73.45,74.0,0.0,-1.5,False,False,-0.10006671114076049,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251116_3_FINNIFTY_PE,15,2026-08-25T11:32:18.566381+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 42.296373027666874, ""execution_quality_min"": 89.43396226415112, ""expected_required_ratio_min"": 1.465384445987168, ""final_confidence_min"": 74.34521618444572, ""iv_crush_max"": 29.5, ""market_hostility_max"": 21.87194430457651, ""min_5depth_lots_each_side"": 13.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.0566037735848886, ""trade_quality_min"": 12.582972582975056}",42.296373027666874,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.7 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.47 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.7 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.47 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,33.5,33.95,0.375,0.0,False,False,0.05660377358490566,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251116_4_FINNIFTY_PE,15,2026-08-25T11:32:18.566381+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 41.274013229756875, ""execution_quality_min"": 90.16540008940538, ""expected_required_ratio_min"": 1.465384445987168, ""final_confidence_min"": 75.02446146746439, ""iv_crush_max"": 29.5, ""market_hostility_max"": 21.87194430457651, ""min_5depth_lots_each_side"": 10.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.9834599910594624, ""trade_quality_min"": 12.582972582975056}",41.274013229756875,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.7 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.47 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 50.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.7 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.47 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 50.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,55.6,56.45,0.0,-0.32499999999999574,False,False,-0.029056772463119867,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251116_5_FINNIFTY_CE,15,2026-08-25T11:32:18.566381+05:30,FINNIFTY,FINNIFTY,NSE_INDEX,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 1.669535382854171, ""excellent_score_min"": 41.23979791424154, ""execution_quality_min"": 90.60052219321143, ""expected_required_ratio_min"": 1.465384445987168, ""final_confidence_min"": 75.52532208232066, ""iv_crush_max"": 29.5, ""market_hostility_max"": 21.87194430457651, ""min_5depth_lots_each_side"": 19.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.9399477806788572, ""trade_quality_min"": 12.582972582975056}",41.23979791424154,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.7 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.47 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 48.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.7 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.47 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 48.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,46.05,46.6,0.0,-1.8250000000000028,False,False,-0.19060052219321177,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251127_1_BANKNIFTY_CE,5,2026-08-25T11:33:00.022236+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 42.238620534010764, ""execution_quality_min"": 97.25463280713791, ""expected_required_ratio_min"": 1.6559356082613852, ""final_confidence_min"": 78.0504507965539, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.756889214379, ""min_5depth_lots_each_side"": 17.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2745367192862085, ""trade_quality_min"": 23.26241134751773}",42.238620534010764,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,160.45,160.85,14.75,0.0,False,False,0.59,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251127_2_BANKNIFTY_PE,5,2026-08-25T11:33:00.022236+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 2.8551507180094724, ""excellent_score_min"": 41.547106566938396, ""execution_quality_min"": 97.21835883171076, ""expected_required_ratio_min"": 1.6559356082613852, ""final_confidence_min"": 78.90699601195674, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.756889214379, ""min_5depth_lots_each_side"": 27.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.27816411682892456, ""trade_quality_min"": 23.26241134751773}",41.547106566938396,PE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,110.05,110.35,0.0,-15.775000000000006,False,False,-0.6310000000000002,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
202608251127_3_BANKNIFTY_CE,5,2026-08-25T11:33:00.022236+05:30,BANKNIFTY,BANKNIFTY,NSE_INDEX,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 41.064415553283965, ""execution_quality_min"": 97.42659960229261, ""expected_required_ratio_min"": 1.6559356082613852, ""final_confidence_min"": 78.0504507965539, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.756889214379, ""min_5depth_lots_each_side"": 14.0, ""min_top_book_lots"": 4.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2573400397707387, ""trade_quality_min"": 23.26241134751773}",41.064415553283965,CE,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,SKIPPED_FORWARD_PROXY,231.25,231.95,17.525000000000006,0.0,False,False,0.7010000000000002,OBSERVED,,FYERS_PAPER_PROXY_RESEARCH
