skip_id,timestamp,ranking_cycle_id,underlying,option_type,rank,OpportunityScore,ComparableOpportunityScore,DynamicExcellentThreshold,gate_snapshot_id,gate_features_json,required_stop_points,entry_mid,DirectionScore,TradeQualityScore,ContractQualityScore,PremiumElasticity,ObservedElasticityStatus,ObservedElasticityDeltaAdjusted,ExpectedValue_R,ExpectedValueStatus,SameDirectionRecentLoss,ExpectedMove,RequiredMove,ExpectedRequiredRatio,IVCrushRiskScore,MarketHostilityScore,RegimeConfidence,DataHealthStatus,hard_stop_fit,veto_reason,why_not_traded,calibration_status,exchange,instrument_kind,instrument_class,instrument_id,lifecycle_state,exposure_group,calibrated_success_probability,calibrated_net_expectancy_r,strategy_version,score_version,universe_version,parameter_profile
202608251130_1_MIDCPNIFTY_CE,2026-08-25T06:00:20.079115+00:00,202608251130,MIDCPNIFTY,CE,1,48.33350822282932,48.33350822282932,95.0,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 48.33350822282932, ""execution_quality_min"": 94.16228838295388, ""expected_required_ratio_min"": 1.5082550277592255, ""final_confidence_min"": 81.8182473757438, ""iv_crush_max"": 29.5, ""market_hostility_max"": 20.657867158927715, ""min_5depth_lots_each_side"": 22.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.5837711617046117, ""trade_quality_min"": 36.49122807017514}",8.565000000000001,42.825,-4.194140302058367,36.49122807017514,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,44.13908338737373,29.264999999999997,1.5082550277592255,29.5,20.657867158927715,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -4.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.51 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 50.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -4.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.51 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 50.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,MIDCPNIFTY,PAPER_ELIGIBLE,INDEX:MIDCAP,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251130_2_BANKNIFTY_CE,2026-08-25T06:00:20.079764+00:00,202608251130,BANKNIFTY,CE,2,45.271514083767904,45.271514083767904,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 4.624466667188603, ""excellent_score_min"": 45.271514083767904, ""execution_quality_min"": 96.46196613596165, ""expected_required_ratio_min"": 1.748220251204015, ""final_confidence_min"": 81.73618497013733, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.944660568403595, ""min_5depth_lots_each_side"": 44.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3538033864038356, ""trade_quality_min"": 31.808383233530147}",19.785,98.925,4.624466667188603,31.808383233530147,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,223.05542185112023,127.58999999999997,1.748220251204015,29.5,23.944660568403595,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 4.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 4.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251130_3_BANKNIFTY_PE,2026-08-25T06:00:20.080254+00:00,202608251130,BANKNIFTY,PE,3,44.50817524241797,44.50817524241797,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 44.50817524241797, ""execution_quality_min"": 96.92240052758841, ""expected_required_ratio_min"": 1.748220251204015, ""final_confidence_min"": 80.34884496998076, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.944660568403595, ""min_5depth_lots_each_side"": 54.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3077599472411594, ""trade_quality_min"": 31.808383233530147}",22.745,113.725,-4.624466667188603,31.808383233530147,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,223.05542185112023,127.58999999999997,1.748220251204015,29.5,23.944660568403595,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -4.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -4.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251130_4_BANKNIFTY_CE,2026-08-25T06:00:20.080821+00:00,202608251130,BANKNIFTY,CE,4,44.17042642388859,44.17042642388859,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 4.624466667188603, ""excellent_score_min"": 44.17042642388859, ""execution_quality_min"": 97.12138173676624, ""expected_required_ratio_min"": 1.748220251204015, ""final_confidence_min"": 81.73618497013733, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.944660568403595, ""min_5depth_lots_each_side"": 18.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2878618263233757, ""trade_quality_min"": 31.808383233530147}",31.265,156.325,4.624466667188603,31.808383233530147,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,223.05542185112023,127.58999999999997,1.748220251204015,29.5,23.944660568403595,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 4.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 4.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251130_5_BANKNIFTY_PE,2026-08-25T06:00:20.081354+00:00,202608251130,BANKNIFTY,PE,5,43.42528458619098,43.42528458619098,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 43.42528458619098, ""execution_quality_min"": 97.70312948607518, ""expected_required_ratio_min"": 1.748220251204015, ""final_confidence_min"": 80.34884496998076, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.944660568403595, ""min_5depth_lots_each_side"": 21.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.22968705139248105, ""trade_quality_min"": 31.808383233530147}",34.83,174.14999999999998,-4.624466667188603,31.808383233530147,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,223.05542185112023,127.58999999999997,1.748220251204015,29.5,23.944660568403595,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -4.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -4.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251131_1_MIDCPNIFTY_CE,2026-08-25T06:01:37.415095+00:00,202608251131,MIDCPNIFTY,CE,1,57.59901465280265,57.59901465280265,95.0,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 57.59901465280265, ""execution_quality_min"": 92.08592425098922, ""expected_required_ratio_min"": 1.4585749154238197, ""final_confidence_min"": 84.52812641777317, ""iv_crush_max"": 29.5, ""market_hostility_max"": 20.46501371297012, ""min_5depth_lots_each_side"": 32.0, ""min_top_book_lots"": 5.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7914075749010773, ""trade_quality_min"": 73.52226720647792}",8.844999999999999,44.224999999999994,-6.101289468556381,73.52226720647792,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,43.38531085928152,29.745,1.4585749154238197,29.5,20.46501371297012,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -6.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.46 < 1.60; ConvexityEdge below excellent gate: 50.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -6.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.46 < 1.60; ConvexityEdge below excellent gate: 50.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,MIDCPNIFTY,PAPER_ELIGIBLE,INDEX:MIDCAP,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251131_2_FINNIFTY_CE,2026-08-25T06:01:37.415785+00:00,202608251131,FINNIFTY,CE,2,42.81199121370615,42.81199121370615,85.0,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 1.4703798864282474, ""excellent_score_min"": 42.81199121370615, ""execution_quality_min"": 90.5596763317599, ""expected_required_ratio_min"": 1.360313045436397, ""final_confidence_min"": 75.61244887485526, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.26402139900046, ""min_5depth_lots_each_side"": 9.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.9440323668240093, ""trade_quality_min"": 12.97297297297005}",14.830000000000002,74.15,1.4703798864282474,12.97297297297005,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,88.0870712572339,64.75500000000001,1.360313045436397,29.5,22.26402139900046,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.36 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.36 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,FINNIFTY,PAPER_ELIGIBLE,INDEX:FINANCIALS,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251131_3_BANKNIFTY_CE,2026-08-25T06:01:37.416271+00:00,202608251131,BANKNIFTY,CE,3,41.918205558607895,41.918205558607895,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 2.2770259742857677, ""excellent_score_min"": 41.918205558607895, ""execution_quality_min"": 97.57810607895374, ""expected_required_ratio_min"": 1.7219547889259919, ""final_confidence_min"": 77.94894689225197, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.653812408109903, ""min_5depth_lots_each_side"": 15.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.24218939210462584, ""trade_quality_min"": 20.35797665369699}",20.645,103.225,2.2770259742857677,20.35797665369699,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,219.6267235535656,127.54499999999999,1.7219547889259919,29.5,23.653812408109903,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251131_4_FINNIFTY_PE,2026-08-25T06:01:37.417706+00:00,202608251131,FINNIFTY,PE,4,41.56603607720518,41.56603607720518,85.0,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 41.56603607720518, ""execution_quality_min"": 86.67653589933374, ""expected_required_ratio_min"": 1.360313045436397, ""final_confidence_min"": 71.18317798812727, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.26402139900046, ""min_5depth_lots_each_side"": 16.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.3323464100666258, ""trade_quality_min"": 12.97297297297005}",6.755,33.775,-1.4703798864282474,12.97297297297005,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,88.0870712572339,64.75500000000001,1.360313045436397,29.5,22.26402139900046,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.36 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.36 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,FINNIFTY,PAPER_ELIGIBLE,INDEX:FINANCIALS,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251131_5_BANKNIFTY_PE,2026-08-25T06:01:37.418381+00:00,202608251131,BANKNIFTY,PE,5,41.460102337648536,41.460102337648536,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 41.460102337648536, ""execution_quality_min"": 97.25651577503432, ""expected_required_ratio_min"": 1.7219547889259919, ""final_confidence_min"": 77.26583909996623, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.653812408109903, ""min_5depth_lots_each_side"": 34.0, ""min_top_book_lots"": 3.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.27434842249656805, ""trade_quality_min"": 20.35797665369699}",21.87,109.35,-2.2770259742857677,20.35797665369699,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,219.6267235535656,127.54499999999999,1.7219547889259919,29.5,23.653812408109903,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251132_1_BANKNIFTY_CE,2026-08-25T06:02:54.911846+00:00,202608251132,BANKNIFTY,CE,1,43.95213658667045,43.95213658667045,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 2.820400549107613, ""excellent_score_min"": 43.95213658667045, ""execution_quality_min"": 97.05159705159694, ""expected_required_ratio_min"": 1.7329365718490612, ""final_confidence_min"": 80.19540050789807, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.64328050200654, ""min_5depth_lots_each_side"": 35.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.29484029484030605, ""trade_quality_min"": 27.574468085106385}",20.35,101.75,2.820400549107613,27.574468085106385,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,221.05338910506623,127.55999999999999,1.7329365718490612,29.5,23.64328050200654,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.8 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.8 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251132_2_FINNIFTY_CE,2026-08-25T06:02:54.912543+00:00,202608251132,FINNIFTY,CE,2,42.95811841784359,42.95811841784359,85.0,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 1.5011248863151267, ""excellent_score_min"": 42.95811841784359, ""execution_quality_min"": 92.53984401492035, ""expected_required_ratio_min"": 1.3751692140450282, ""final_confidence_min"": 75.41168910912374, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.12118456693799, ""min_5depth_lots_each_side"": 7.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7460155985079651, ""trade_quality_min"": 12.288401253921585}",14.745,73.725,1.5011248863151267,12.288401253921585,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,88.65715922948294,64.46999999999998,1.3751692140450282,29.5,22.12118456693799,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.38 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 1.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.38 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,FINNIFTY,PAPER_ELIGIBLE,INDEX:FINANCIALS,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251132_3_BANKNIFTY_CE,2026-08-25T06:02:54.913054+00:00,202608251132,BANKNIFTY,CE,3,42.76953471579166,42.76953471579166,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 2.820400549107613, ""excellent_score_min"": 42.76953471579166, ""execution_quality_min"": 97.16758457907167, ""expected_required_ratio_min"": 1.7329365718490612, ""final_confidence_min"": 80.19540050789807, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.64328050200654, ""min_5depth_lots_each_side"": 18.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.28324154209283314, ""trade_quality_min"": 27.574468085106385}",31.775000000000002,158.875,2.820400549107613,27.574468085106385,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,221.05338910506623,127.55999999999999,1.7329365718490612,29.5,23.64328050200654,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.8 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.8 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251132_4_BANKNIFTY_PE,2026-08-25T06:02:54.913761+00:00,202608251132,BANKNIFTY,PE,4,42.205183999112414,42.205183999112414,85.0,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 42.205183999112414, ""execution_quality_min"": 96.78972712680587, ""expected_required_ratio_min"": 1.7329365718490612, ""final_confidence_min"": 79.34928034316577, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.64328050200654, ""min_5depth_lots_each_side"": 26.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3210272873194122, ""trade_quality_min"": 27.574468085106385}",34.265,171.325,-2.820400549107613,27.574468085106385,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,221.05338910506623,127.55999999999999,1.7329365718490612,29.5,23.64328050200654,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.8 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.8 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,BANKNIFTY,PAPER_ELIGIBLE,INDEX:BANKING,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
202608251132_5_FINNIFTY_PE,2026-08-25T06:02:54.914449+00:00,202608251132,FINNIFTY,PE,5,41.40427069262922,41.40427069262922,85.0,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 41.40427069262922, ""execution_quality_min"": 86.65678280207553, ""expected_required_ratio_min"": 1.3751692140450282, ""final_confidence_min"": 70.94949100571985, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.12118456693799, ""min_5depth_lots_each_side"": 11.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.3343217197924473, ""trade_quality_min"": 12.288401253921585}",6.745000000000001,33.725,-1.5011248863151267,12.288401253921585,0,0.0,UNAVAILABLE,,0.0,UNVALIDATED_COST_MODEL,False,88.65715922948294,64.46999999999998,1.3751692140450282,29.5,22.12118456693799,60.0,INVALID,True,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.38 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.5 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.38 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,direction=OBSERVED;liquidity=OBSERVED,NSE,INDEX,NSE_INDEX,FINNIFTY,PAPER_ELIGIBLE,INDEX:FINANCIALS,,,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH
