skip_id,created_at,underlying,expiry,strike,side,entry_mid,entry_bid,entry_ask,hard_stop_points,target_r,ComparableOpportunityScore,gate_snapshot_id,gate_features_json,instrument_id,instrument_class,evidence_profile,parameter_profile,strategy_version,score_version,universe_version,veto_reason,why_not_traded,expected_value_r,expected_value_status,observed_elasticity_status
202608251126_5_FINNIFTY_PE,2026-08-25T05:56:25.206332+00:00,FINNIFTY,2026-08-25,26150.0,PE,57.975,57.6,58.35,11.595,2.0,40.80819089465214,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 40.80819089465214, ""execution_quality_min"": 87.0633893919793, ""expected_required_ratio_min"": 1.3968511111509254, ""final_confidence_min"": 72.06058361976667, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.379362425639464, ""min_5depth_lots_each_side"": 13.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.2936610608020698, ""trade_quality_min"": 14.27385892115381}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.40 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 50.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -1.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.40 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 50.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251127_1_BANKNIFTY_CE,2026-08-25T05:57:42.769813+00:00,BANKNIFTY,2026-08-25,57400.0,CE,145.7,145.5,145.9,25.0,2.0,42.238620534010764,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 42.238620534010764, ""execution_quality_min"": 97.25463280713791, ""expected_required_ratio_min"": 1.6559356082613852, ""final_confidence_min"": 78.0504507965539, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.756889214379, ""min_5depth_lots_each_side"": 17.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2745367192862085, ""trade_quality_min"": 23.26241134751773}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251127_2_BANKNIFTY_PE,2026-08-25T05:57:42.770639+00:00,BANKNIFTY,2026-08-25,57500.0,PE,125.825,125.65,126.0,25.0,2.0,41.547106566938396,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 2.8551507180094724, ""excellent_score_min"": 41.547106566938396, ""execution_quality_min"": 97.21835883171076, ""expected_required_ratio_min"": 1.6559356082613852, ""final_confidence_min"": 78.90699601195674, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.756889214379, ""min_5depth_lots_each_side"": 27.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.27816411682892456, ""trade_quality_min"": 23.26241134751773}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 2.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251127_3_BANKNIFTY_CE,2026-08-25T05:57:42.771245+00:00,BANKNIFTY,2026-08-25,57300.0,CE,213.725,213.45,214.0,25.0,2.0,41.064415553283965,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 41.064415553283965, ""execution_quality_min"": 97.42659960229261, ""expected_required_ratio_min"": 1.6559356082613852, ""final_confidence_min"": 78.0504507965539, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.756889214379, ""min_5depth_lots_each_side"": 14.0, ""min_top_book_lots"": 4.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2573400397707387, ""trade_quality_min"": 23.26241134751773}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251127_4_BANKNIFTY_CE,2026-08-25T05:57:42.771847+00:00,BANKNIFTY,2026-08-25,57500.0,CE,91.94999999999999,91.8,92.1,18.389999999999997,2.0,40.56102920184709,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 40.56102920184709, ""execution_quality_min"": 96.73735725938013, ""expected_required_ratio_min"": 1.6559356082613852, ""final_confidence_min"": 78.0504507965539, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.756889214379, ""min_5depth_lots_each_side"": 90.0, ""min_top_book_lots"": 3.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.32626427406198716, ""trade_quality_min"": 23.26241134751773}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 29.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.9 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 29.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251127_5_FINNIFTY_CE,2026-08-25T05:57:42.772824+00:00,FINNIFTY,2026-08-25,26100.0,CE,71.725,71.45,72.0,14.344999999999999,2.0,40.286869548009015,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.5515719801431858, ""excellent_score_min"": 40.286869548009015, ""execution_quality_min"": 92.33182293482054, ""expected_required_ratio_min"": 1.3982991250112884, ""final_confidence_min"": 72.84221101567962, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.99369389207451, ""min_5depth_lots_each_side"": 7.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7668177065179466, ""trade_quality_min"": 4.198250728860475}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 0.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.40 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 0.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.40 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251129_1_FINNIFTY_CE,2026-08-25T05:59:01.993293+00:00,FINNIFTY,2026-08-25,26100.0,CE,70.725,70.5,70.95,14.145,2.0,47.8167649057137,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 3.3556661342038843, ""excellent_score_min"": 47.8167649057137, ""execution_quality_min"": 93.63732767762455, ""expected_required_ratio_min"": 1.3920128684781594, ""final_confidence_min"": 80.6056412458249, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.921297581553265, ""min_5depth_lots_each_side"": 7.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.6362672322375439, ""trade_quality_min"": 28.67430441898103}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.39 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.39 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251129_2_FINNIFTY_PE,2026-08-25T05:59:01.994243+00:00,FINNIFTY,2026-08-25,26100.0,PE,36.525,36.3,36.75,7.305,2.0,46.04065714354779,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 46.04065714354779, ""execution_quality_min"": 87.67967145790547, ""expected_required_ratio_min"": 1.3920128684781594, ""final_confidence_min"": 76.81454715505028, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.921297581553265, ""min_5depth_lots_each_side"": 10.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.2320328542094534, ""trade_quality_min"": 28.67430441898103}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.39 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.39 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 56.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251129_3_FINNIFTY_PE,2026-08-25T05:59:01.994846+00:00,FINNIFTY,2026-08-25,26150.0,PE,60.675,60.35,61.0,12.135,2.0,45.27468602296648,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 45.27468602296648, ""execution_quality_min"": 89.28718582612281, ""expected_required_ratio_min"": 1.3920128684781594, ""final_confidence_min"": 78.7435643969111, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.921297581553265, ""min_5depth_lots_each_side"": 9.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.0712814173877192, ""trade_quality_min"": 28.67430441898103}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.39 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 50.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -3.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.39 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 50.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251129_4_FINNIFTY_CE,2026-08-25T05:59:01.995556+00:00,FINNIFTY,2026-08-25,26150.0,CE,45.05,44.75,45.35,9.01,2.0,44.77516131455835,e172b0fef65b,"{""contract_quality_min"": 0.0, ""direction_min"": 3.3556661342038843, ""excellent_score_min"": 44.77516131455835, ""execution_quality_min"": 86.6814650388457, ""expected_required_ratio_min"": 1.3920128684781594, ""final_confidence_min"": 76.62339929243973, ""iv_crush_max"": 29.5, ""market_hostility_max"": 22.921297581553265, ""min_5depth_lots_each_side"": 18.0, ""min_top_book_lots"": 4.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 1.3318534961154305, ""trade_quality_min"": 28.67430441898103}",FINNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.39 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 48.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 3.4 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.39 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 48.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251129_5_MIDCPNIFTY_CE,2026-08-25T05:59:01.996387+00:00,MIDCPNIFTY,2026-08-25,14850.0,CE,45.6,45.45,45.75,9.120000000000001,2.0,44.39875705480184,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 44.39875705480184, ""execution_quality_min"": 93.42105263157902, ""expected_required_ratio_min"": 1.4910266136662356, ""final_confidence_min"": 77.98762676647085, ""iv_crush_max"": 29.5, ""market_hostility_max"": 20.710111019976, ""min_5depth_lots_each_side"": 22.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.657894736842099, ""trade_quality_min"": 22.78145695364762}",MIDCPNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.49 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 50.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -2.3 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.49 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 50.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251130_1_MIDCPNIFTY_CE,2026-08-25T06:00:20.079115+00:00,MIDCPNIFTY,2026-08-25,14850.0,CE,42.825,42.7,42.95,8.565000000000001,2.0,48.33350822282932,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 48.33350822282932, ""execution_quality_min"": 94.16228838295388, ""expected_required_ratio_min"": 1.5082550277592255, ""final_confidence_min"": 81.8182473757438, ""iv_crush_max"": 29.5, ""market_hostility_max"": 20.657867158927715, ""min_5depth_lots_each_side"": 22.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.5837711617046117, ""trade_quality_min"": 36.49122807017514}",MIDCPNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -4.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.51 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 50.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -4.2 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.51 < 1.60; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 50.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251130_2_BANKNIFTY_CE,2026-08-25T06:00:20.079764+00:00,BANKNIFTY,2026-08-25,57500.0,CE,98.925,98.75,99.1,19.785,2.0,45.271514083767904,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 4.624466667188603, ""excellent_score_min"": 45.271514083767904, ""execution_quality_min"": 96.46196613596165, ""expected_required_ratio_min"": 1.748220251204015, ""final_confidence_min"": 81.73618497013733, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.944660568403595, ""min_5depth_lots_each_side"": 44.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3538033864038356, ""trade_quality_min"": 31.808383233530147}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 4.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 4.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251130_3_BANKNIFTY_PE,2026-08-25T06:00:20.080254+00:00,BANKNIFTY,2026-08-25,57500.0,PE,113.725,113.55,113.9,22.745,2.0,44.50817524241797,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 44.50817524241797, ""execution_quality_min"": 96.92240052758841, ""expected_required_ratio_min"": 1.748220251204015, ""final_confidence_min"": 80.34884496998076, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.944660568403595, ""min_5depth_lots_each_side"": 54.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.3077599472411594, ""trade_quality_min"": 31.808383233530147}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -4.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -4.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 37.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251130_4_BANKNIFTY_CE,2026-08-25T06:00:20.080821+00:00,BANKNIFTY,2026-08-25,57400.0,CE,156.325,156.1,156.55,25.0,2.0,44.17042642388859,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 4.624466667188603, ""excellent_score_min"": 44.17042642388859, ""execution_quality_min"": 97.12138173676624, ""expected_required_ratio_min"": 1.748220251204015, ""final_confidence_min"": 81.73618497013733, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.944660568403595, ""min_5depth_lots_each_side"": 18.0, ""min_top_book_lots"": 2.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.2878618263233757, ""trade_quality_min"": 31.808383233530147}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 4.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: 4.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251130_5_BANKNIFTY_PE,2026-08-25T06:00:20.081354+00:00,BANKNIFTY,2026-08-25,57600.0,PE,174.14999999999998,173.95,174.35,25.0,2.0,43.42528458619098,2e840ccd58d1,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 43.42528458619098, ""execution_quality_min"": 97.70312948607518, ""expected_required_ratio_min"": 1.748220251204015, ""final_confidence_min"": 80.34884496998076, ""iv_crush_max"": 29.5, ""market_hostility_max"": 23.944660568403595, ""min_5depth_lots_each_side"": 21.0, ""min_top_book_lots"": 1.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.22968705139248105, ""trade_quality_min"": 31.808383233530147}",BANKNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -4.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -4.6 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; TradeQuality below configured minimum; ConvexityEdge below excellent gate: 31.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
202608251131_1_MIDCPNIFTY_CE,2026-08-25T06:01:37.415095+00:00,MIDCPNIFTY,2026-08-25,14850.0,CE,44.224999999999994,44.05,44.4,8.844999999999999,2.0,57.59901465280265,712afad509f5,"{""contract_quality_min"": 0.0, ""direction_min"": 0.0, ""excellent_score_min"": 57.59901465280265, ""execution_quality_min"": 92.08592425098922, ""expected_required_ratio_min"": 1.4585749154238197, ""final_confidence_min"": 84.52812641777317, ""iv_crush_max"": 29.5, ""market_hostility_max"": 20.46501371297012, ""min_5depth_lots_each_side"": 32.0, ""min_top_book_lots"": 5.0, ""premium_elasticity_min"": 0.0, ""regime_confidence_min"": 60.0, ""spread_pct_max"": 0.7914075749010773, ""trade_quality_min"": 73.52226720647792}",MIDCPNIFTY,NSE_INDEX,FYERS_PAPER_PROXY_RESEARCH,PAPER_OVERRIDE::FYERS_PAPER_PROXY_RESEARCH,paper-strategy-e935c30a69b1,opportunity-score-e935c30a69b1,universe-a8e55c76a270,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -6.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.46 < 1.60; ConvexityEdge below excellent gate: 50.3 < 80.0,DataHealth invalid; Contract invalid: Quote stale or spread hard rejected.; SideDirection hard reject: -6.1 < 65.0; PremiumElasticity hard reject: 0.00 < 1.00; Expected/Required hard reject: 1.46 < 1.60; ConvexityEdge below excellent gate: 50.3 < 80.0,0.0,UNVALIDATED_COST_MODEL,UNAVAILABLE
